query_date,index,update_date,code,name
2015-01-10,zz500,2015-01-05,601515,东风股份
2015-01-10,zz500,2015-01-05,601519,大智慧
2015-01-10,zz500,2015-01-05,601566,九牧王
2015-01-10,zz500,2015-01-05,601608,中信重工
2015-01-10,zz500,2015-01-05,601666,平煤股份
2015-01-10,zz500,2015-01-05,601678,滨化股份
2015-01-10,zz500,2015-01-05,601717,郑煤机
2015-01-10,zz500,2015-01-05,601718,际华集团
2015-01-10,zz500,2015-01-05,601777,力帆股份
2015-01-10,zz500,2015-01-05,601801,皖新传媒
2015-01-10,zz500,2015-01-05,601872,招商轮船
2015-01-10,zz500,2015-01-05,601880,大连港
2015-01-10,zz500,2015-01-05,601886,江河集团
2015-01-10,zz500,2015-01-05,601908,京运通
2015-01-10,zz500,2015-01-05,601965,中国汽研
2015-01-10,zz500,2015-01-05,601999,出版传媒
2015-01-10,zz500,2015-01-05,603001,奥康国际
2015-01-10,zz500,2015-01-05,603005,晶方科技
2015-01-10,zz500,2015-01-05,603077,和邦生物
2015-01-10,zz500,2015-01-05,603328,依顿电子
2015-01-10,zz500,2015-01-05,603366,日出东方
2015-01-10,zz500,2015-01-05,603369,今世缘
2015-01-10,zz500,2015-01-05,603555,贵人鸟
2015-01-10,zz500,2015-01-05,603766,隆鑫通用
2015-01-10,zz500,2015-01-05,000006,深振业A
2015-01-10,zz500,2015-01-05,000012,南玻A
2015-01-10,zz500,2015-01-05,000021,深科技
2015-01-10,zz500,2015-01-05,000028,国药一致
2015-01-10,zz500,2015-01-05,000030,富奥股份
2015-01-10,zz500,2015-01-05,000031,中粮地产
2015-01-10,zz500,2015-01-05,000049,德赛电池
2015-01-10,zz500,2015-01-05,000050,深天马A
2015-01-10,zz500,2015-01-05,000062,深圳华强
2015-01-10,zz500,2015-01-05,000066,中国长城
2015-01-10,zz500,2015-01-05,000078,海王生物
2015-01-10,zz500,2015-01-05,000088,盐田港
2015-01-10,zz500,2015-01-05,000090,天健集团
2015-01-10,zz500,2015-01-05,000099,中信海直
2015-01-10,zz500,2015-01-05,000415,渤海金控
2015-01-10,zz500,2015-01-05,000417,合肥百货
2015-01-10,zz500,2015-01-05,000418,小天鹅A
2015-01-10,zz500,2015-01-05,000422,*ST宜化
2015-01-10,zz500,2015-01-05,000426,兴业矿业
2015-01-10,zz500,2015-01-05,000488,晨鸣纸业
2015-01-10,zz500,2015-01-05,000501,鄂武商A
2015-01-10,zz500,2015-01-05,000506,中润资源
2015-01-10,zz500,2015-01-05,000510,金路集团
2015-01-10,zz500,2015-01-05,000511,烯碳退
2015-01-10,zz500,2015-01-05,000513,丽珠集团
2015-01-10,zz500,2015-01-05,000519,中兵红箭
2015-01-10,zz500,2015-01-05,000525,红太阳
2015-01-10,zz500,2015-01-05,000528,柳工
2015-01-10,zz500,2015-01-05,000540,中天金融
2015-01-10,zz500,2015-01-05,000541,佛山照明
2015-01-10,zz500,2015-01-05,000543,皖能电力
2015-01-10,zz500,2015-01-05,000550,江铃汽车
2015-01-10,zz500,2015-01-05,000552,靖远煤电
2015-01-10,zz500,2015-01-05,000555,神州信息
2015-01-10,zz500,2015-01-05,000563,陕国投A
2015-01-10,zz500,2015-01-05,000566,海南海药
2015-01-10,zz500,2015-01-05,000572,海马汽车
2015-01-10,zz500,2015-01-05,000587,金洲慈航
2015-01-10,zz500,2015-01-05,000596,古井贡酒
2015-01-10,zz500,2015-01-05,000603,盛达矿业
2015-01-10,zz500,2015-01-05,000612,焦作万方
2015-01-10,zz500,2015-01-05,000616,海航投资
2015-01-10,zz500,2015-01-05,000620,新华联
2015-01-10,zz500,2015-01-05,000631,顺发恒业
2015-01-10,zz500,2015-01-05,000636,风华高科
2015-01-10,zz500,2015-01-05,000650,仁和药业
2015-01-10,zz500,2015-01-05,000652,泰达股份
2015-01-10,zz500,2015-01-05,000656,金科股份
2015-01-10,zz500,2015-01-05,000661,长春高新
2015-01-10,zz500,2015-01-05,000667,美好置业
2015-01-10,zz500,2015-01-05,000669,金鸿控股
2015-01-10,zz500,2015-01-05,000671,阳光城
2015-01-10,zz500,2015-01-05,000680,山推股份
2015-01-10,zz500,2015-01-05,000681,视觉中国
2015-01-10,zz500,2015-01-05,000685,中山公用
2015-01-10,zz500,2015-01-05,000688,国城矿业
2015-01-10,zz500,2015-01-05,000690,宝新能源
2015-01-10,zz500,2015-01-05,000693,*ST华泽
2015-01-10,zz500,2015-01-05,000697,炼石有色
2015-01-10,zz500,2015-01-05,000703,恒逸石化
2015-01-10,zz500,2015-01-05,000712,锦龙股份
2015-01-10,zz500,2015-01-05,000718,苏宁环球
2015-01-10,zz500,2015-01-05,000719,中原传媒
2015-01-10,zz500,2015-01-05,000726,鲁泰A
2015-01-10,zz500,2015-01-05,000732,泰禾集团
2015-01-10,zz500,2015-01-05,000735,罗牛山
2015-01-10,zz500,2015-01-05,000748,长城信息
2015-01-10,zz500,2015-01-05,000758,中色股份
2015-01-10,zz500,2015-01-05,000762,西藏矿业
2015-01-10,zz500,2015-01-05,000777,中核科技
2015-01-10,zz500,2015-01-05,000780,平庄能源
2015-01-10,zz500,2015-01-05,000786,北新建材
2015-01-10,zz500,2015-01-05,000788,北大医药
2015-01-10,zz500,2015-01-05,000809,铁岭新城
2015-01-10,zz500,2015-01-05,000816,*ST慧业
2015-01-10,zz500,2015-01-05,000823,超声电子
2015-01-10,zz500,2015-01-05,000829,天音控股
2015-01-10,zz500,2015-01-05,000830,鲁西化工
2015-01-10,zz500,2015-01-05,000848,承德露露
2015-01-10,zz500,2015-01-05,000850,华茂股份
2015-01-10,zz500,2015-01-05,000852,石化机械
2015-01-10,zz500,2015-01-05,000860,顺鑫农业
2015-01-10,zz500,2015-01-05,000861,海印股份
2015-01-10,zz500,2015-01-05,000877,天山股份
2015-01-10,zz500,2015-01-05,000886,海南高速
2015-01-10,zz500,2015-01-05,000887,中鼎股份
2015-01-10,zz500,2015-01-05,000897,津滨发展
2015-01-10,zz500,2015-01-05,000900,现代投资
2015-01-10,zz500,2015-01-05,000919,金陵药业
2015-01-10,zz500,2015-01-05,000921,海信科龙
2015-01-10,zz500,2015-01-05,000926,福星股份
2015-01-10,zz500,2015-01-05,000927,一汽夏利
2015-01-10,zz500,2015-01-05,000930,中粮生化
2015-01-10,zz500,2015-01-05,000931,中关村
2015-01-10,zz500,2015-01-05,000933,神火股份
2015-01-10,zz500,2015-01-05,000939,*ST凯迪
2015-01-10,zz500,2015-01-05,000951,中国重汽
2015-01-10,zz500,2015-01-05,000959,首钢股份
2015-01-10,zz500,2015-01-05,000961,中南建设
2015-01-10,zz500,2015-01-05,000962,东方钽业
2015-01-10,zz500,2015-01-05,000969,安泰科技
2015-01-10,zz500,2015-01-05,000973,佛塑科技
2015-01-10,zz500,2015-01-05,000975,银泰资源
2015-01-10,zz500,2015-01-05,000977,浪潮信息
2015-01-10,zz500,2015-01-05,000979,中弘股份
2015-01-10,zz500,2015-01-05,000982,*ST中绒
2015-01-10,zz500,2015-01-05,000988,华工科技
2015-01-10,zz500,2015-01-05,000997,新大陆
2015-01-10,zz500,2015-01-05,000998,隆平高科
2015-01-10,zz500,2015-01-05,001696,宗申动力
2015-01-10,zz500,2015-01-05,002004,华邦健康
2015-01-10,zz500,2015-01-05,002005,德豪润达
2015-01-10,zz500,2015-01-05,002011,盾安环境
2015-01-10,zz500,2015-01-05,002013,中航机电
2015-01-10,zz500,2015-01-05,002018,*ST华信
2015-01-10,zz500,2015-01-05,002022,科华生物
2015-01-10,zz500,2015-01-05,002025,航天电器
2015-01-10,zz500,2015-01-05,002028,思源电气
2015-01-10,zz500,2015-01-05,002029,七匹狼
2015-01-10,zz500,2015-01-05,002030,达安基因
2015-01-10,zz500,2015-01-05,002041,登海种业
2015-01-10,zz500,2015-01-05,002048,宁波华翔
2015-01-10,zz500,2015-01-05,002050,三花智控
2015-01-10,zz500,2015-01-05,002052,同洲电子
2015-01-10,zz500,2015-01-05,002056,横店东磁
2015-01-10,zz500,2015-01-05,002063,远光软件
2015-01-10,zz500,2015-01-05,002064,华峰氨纶
2015-01-10,zz500,2015-01-05,002069,獐子岛
2015-01-10,zz500,2015-01-05,002073,软控股份
2015-01-10,zz500,2015-01-05,002078,太阳纸业
2015-01-10,zz500,2015-01-05,002083,孚日股份
2015-01-10,zz500,2015-01-05,002091,江苏国泰
2015-01-10,zz500,2015-01-05,002092,中泰化学
2015-01-10,zz500,2015-01-05,002093,国脉科技
2015-01-10,zz500,2015-01-05,002106,莱宝高科
2015-01-10,zz500,2015-01-05,002118,紫鑫药业
2015-01-10,zz500,2015-01-05,002122,*ST天马
2015-01-10,zz500,2015-01-05,002123,梦网集团
2015-01-10,zz500,2015-01-05,002128,露天煤业
2015-01-10,zz500,2015-01-05,002140,东华科技
2015-01-10,zz500,2015-01-05,002155,湖南黄金
2015-01-10,zz500,2015-01-05,002161,远望谷
2015-01-10,zz500,2015-01-05,002168,深圳惠程
2015-01-10,zz500,2015-01-05,002174,游族网络
2015-01-10,zz500,2015-01-05,002179,中航光电
2015-01-10,zz500,2015-01-05,002181,粤传媒
2015-01-10,zz500,2015-01-05,002183,怡亚通
2015-01-10,zz500,2015-01-05,002191,劲嘉股份
2015-01-10,zz500,2015-01-05,002194,*ST凡谷
2015-01-10,zz500,2015-01-05,002203,海亮股份
2015-01-10,zz500,2015-01-05,002204,大连重工
2015-01-10,zz500,2015-01-05,002216,三全食品
2015-01-10,zz500,2015-01-05,002219,恒康医疗
2015-01-10,zz500,2015-01-05,002221,东华能源
2015-01-10,zz500,2015-01-05,002223,鱼跃医疗
2015-01-10,zz500,2015-01-05,002225,濮耐股份
2015-01-10,zz500,2015-01-05,002226,江南化工
2015-01-10,zz500,2015-01-05,002233,塔牌集团
2015-01-10,zz500,2015-01-05,002237,恒邦股份
2015-01-10,zz500,2015-01-05,002238,天威视讯
2015-01-10,zz500,2015-01-05,002240,威华股份
2015-01-10,zz500,2015-01-05,002242,九阳股份
2015-01-10,zz500,2015-01-05,002244,滨江集团
2015-01-10,zz500,2015-01-05,002249,大洋电机
2015-01-10,zz500,2015-01-05,002250,联化科技
2015-01-10,zz500,2015-01-05,002251,步步高
2015-01-10,zz500,2015-01-05,002254,泰和新材
2015-01-10,zz500,2015-01-05,002266,浙富控股
2015-01-10,zz500,2015-01-05,002267,陕天然气
2015-01-10,zz500,2015-01-05,002269,美邦服饰
2015-01-10,zz500,2015-01-05,002271,东方雨虹
2015-01-10,zz500,2015-01-05,002273,水晶光电
2015-01-10,zz500,2015-01-05,002275,桂林三金
2015-01-10,zz500,2015-01-05,002276,万马股份
2015-01-10,zz500,2015-01-05,002277,友阿股份
2015-01-10,zz500,2015-01-05,002281,光迅科技
2015-01-10,zz500,2015-01-05,002285,世联行
2015-01-10,zz500,2015-01-05,002293,罗莱生活
2015-01-10,zz500,2015-01-05,002299,圣农发展
2015-01-10,zz500,2015-01-05,002308,威创股份
2015-01-10,zz500,2015-01-05,002309,中利集团
2015-01-10,zz500,2015-01-05,002311,海大集团
2015-01-10,zz500,2015-01-05,002315,焦点科技
2015-01-10,zz500,2015-01-05,002317,众生药业
2015-01-10,zz500,2015-01-05,002320,海峡股份
2015-01-10,zz500,2015-01-05,002325,洪涛股份
2015-01-10,zz500,2015-01-05,002327,富安娜
2015-01-10,zz500,2015-01-05,002332,仙琚制药
2015-01-10,zz500,2015-01-05,002340,格林美
2015-01-10,zz500,2015-01-05,002342,巨力索具
2015-01-10,zz500,2015-01-05,002345,潮宏基
2015-01-10,zz500,2015-01-05,002358,森源电气
2015-01-10,zz500,2015-01-05,002368,太极股份
2015-01-10,zz500,2015-01-05,002371,北方华创
2015-01-10,zz500,2015-01-05,002384,东山精密
2015-01-10,zz500,2015-01-05,002390,信邦制药
2015-01-10,zz500,2015-01-05,002392,北京利尔
2015-01-10,zz500,2015-01-05,002393,力生制药
2015-01-10,zz500,2015-01-05,002396,星网锐捷
2015-01-10,zz500,2015-01-05,002405,四维图新
2015-01-10,zz500,2015-01-05,002408,齐翔腾达
2015-01-10,zz500,2015-01-05,002414,高德红外
2015-01-10,zz500,2015-01-05,002419,天虹股份
2015-01-10,zz500,2015-01-05,002424,贵州百灵
2015-01-10,zz500,2015-01-05,002428,云南锗业
2015-01-10,zz500,2015-01-05,002430,杭氧股份
2015-01-10,zz500,2015-01-05,002431,棕榈股份
2015-01-10,zz500,2015-01-05,002437,誉衡药业
2015-01-10,zz500,2015-01-05,002440,闰土股份
2015-01-10,zz500,2015-01-05,002444,巨星科技
2015-01-10,zz500,2015-01-05,002461,珠江啤酒
2015-01-10,zz500,2015-01-05,002463,沪电股份
2015-01-10,zz500,2015-01-05,002477,雏鹰农牧
2015-01-10,zz500,2015-01-05,002479,富春环保
2015-01-10,zz500,2015-01-05,002480,新筑股份
2015-01-10,zz500,2015-01-05,002482,广田集团
2015-01-10,zz500,2015-01-05,002489,浙江永强
2015-01-10,zz500,2015-01-05,002490,山东墨龙
2015-01-10,zz500,2015-01-05,002498,汉缆股份
2015-01-10,zz500,2015-01-05,002503,搜于特
2015-01-10,zz500,2015-01-05,002505,大康农业
2015-01-10,zz500,2015-01-05,002508,老板电器
2015-01-10,zz500,2015-01-05,002551,尚荣医疗
2015-01-10,zz500,2015-01-05,002557,洽洽食品
2015-01-10,zz500,2015-01-05,002573,清新环境
2015-01-10,zz500,2015-01-05,002574,明牌珠宝
2015-01-10,zz500,2015-01-05,002588,史丹利
2015-01-10,zz500,2015-01-05,002595,豪迈科技
2015-01-10,zz500,2015-01-05,002612,朗姿股份
2015-01-10,zz500,2015-01-05,002635,安洁科技
2015-01-10,zz500,2015-01-05,002646,青青稞酒
2015-01-10,zz500,2015-01-05,002648,卫星石化
2015-01-10,zz500,2015-01-05,002662,京威股份
2015-01-10,zz500,2015-01-05,002663,普邦股份
2015-01-10,zz500,2015-01-05,002665,首航节能
2015-01-10,zz500,2015-01-05,002672,东江环保
2015-01-10,zz500,2015-01-05,002678,珠江钢琴
2015-01-10,zz500,2015-01-05,002690,美亚光电
2015-01-10,zz500,2015-01-05,002698,博实股份
2015-01-10,zz500,2015-01-05,002701,奥瑞金
2015-01-10,zz500,2015-01-05,002705,新宝股份
2015-01-10,zz500,2015-01-05,002714,牧原股份
2015-01-10,zz500,2015-01-05,002727,一心堂
2015-01-10,zz500,2015-01-05,300039,上海凯宝
2015-01-10,zz500,2015-01-05,300059,东方财富
2015-01-10,zz500,2015-01-05,300088,长信科技
2015-01-10,zz500,2015-01-05,300115,长盈精密
2015-01-10,zz500,2015-01-05,300134,大富科技
2015-01-10,zz500,2015-01-05,300144,宋城演艺
2015-01-10,zz500,2015-01-05,300147,香雪制药
2015-01-10,zz500,2015-01-05,300168,万达信息
2015-01-10,zz500,2015-01-05,300202,聚龙股份
2015-01-10,zz500,2015-01-05,300253,卫宁健康
2015-01-10,zz500,2015-01-05,300273,和佳股份
2015-07-10,hs300,2015-07-06,600000,浦发银行
2015-07-10,hs300,2015-07-06,600005,武钢股份
2015-07-10,hs300,2015-07-06,600008,首创股份
2015-07-10,hs300,2015-07-06,600009,上海机场
2015-07-10,hs300,2015-07-06,600010,包钢股份
2015-07-10,hs300,2015-07-06,600011,华能国际
2015-07-10,hs300,2015-07-06,600015,华夏银行
2015-07-10,hs300,2015-07-06,600016,民生银行
2015-07-10,hs300,2015-07-06,600018,上港集团
2015-07-10,hs300,2015-07-06,600019,宝钢股份
2015-07-10,hs300,2015-07-06,600023,浙能电力
2015-07-10,hs300,2015-07-06,600027,华电国际
2015-07-10,hs300,2015-07-06,600028,中国石化
2015-07-10,hs300,2015-07-06,600029,南方航空
2015-07-10,hs300,2015-07-06,600030,中信证券
2015-07-10,hs300,2015-07-06,600031,三一重工
2015-07-10,hs300,2015-07-06,600036,招商银行
2015-07-10,hs300,2015-07-06,600038,中直股份
2015-07-10,hs300,2015-07-06,600048,保利地产
2015-07-10,hs300,2015-07-06,600050,中国联通
2015-07-10,hs300,2015-07-06,600060,海信电器
2015-07-10,hs300,2015-07-06,600066,宇通客车
2015-07-10,hs300,2015-07-06,600068,葛洲坝
2015-07-10,hs300,2015-07-06,600085,同仁堂
2015-07-10,hs300,2015-07-06,600089,特变电工
2015-07-10,hs300,2015-07-06,600100,同方股份
2015-07-10,hs300,2015-07-06,600104,上汽集团
2015-07-10,hs300,2015-07-06,600108,亚盛集团
2015-07-10,hs300,2015-07-06,600109,国金证券
2015-07-10,hs300,2015-07-06,600111,北方稀土
2015-07-10,hs300,2015-07-06,600115,东方航空
2015-07-10,hs300,2015-07-06,600118,中国卫星
2015-07-10,hs300,2015-07-06,600150,*ST船舶
2015-07-10,hs300,2015-07-06,600153,建发股份
2015-07-10,hs300,2015-07-06,600157,永泰能源
2015-07-10,hs300,2015-07-06,600166,福田汽车
2015-07-10,hs300,2015-07-06,600170,上海建工
2015-07-10,hs300,2015-07-06,600177,雅戈尔
2015-07-10,hs300,2015-07-06,600188,兖州煤业
2015-07-10,hs300,2015-07-06,600196,复星医药
2015-07-10,hs300,2015-07-06,600208,新湖中宝
2015-07-10,hs300,2015-07-06,600221,海航控股
2015-07-10,hs300,2015-07-06,600252,中恒集团
2015-07-10,hs300,2015-07-06,600256,广汇能源
2015-07-10,hs300,2015-07-06,600271,航天信息
2015-07-10,hs300,2015-07-06,600276,恒瑞医药
2015-07-10,hs300,2015-07-06,600277,亿利洁能
2015-07-10,hs300,2015-07-06,600309,万华化学
2015-07-10,hs300,2015-07-06,600315,上海家化
2015-07-10,hs300,2015-07-06,600316,洪都航空
2015-07-10,hs300,2015-07-06,600317,营口港
2015-07-10,hs300,2015-07-06,600332,白云山
2015-07-10,hs300,2015-07-06,600340,华夏幸福
2015-07-10,hs300,2015-07-06,600348,阳泉煤业
2015-07-10,hs300,2015-07-06,600352,浙江龙盛
2015-07-10,hs300,2015-07-06,600362,江西铜业
2015-07-10,hs300,2015-07-06,600369,西南证券
2015-07-10,hs300,2015-07-06,600372,中航电子
2015-07-10,hs300,2015-07-06,600373,中文传媒
2015-07-10,hs300,2015-07-06,600383,金地集团
2015-07-10,hs300,2015-07-06,600398,海澜之家
2015-07-10,hs300,2015-07-06,600406,国电南瑞
2015-07-10,hs300,2015-07-06,600415,小商品城
2015-07-10,hs300,2015-07-06,600485,信威集团
2015-07-10,hs300,2015-07-06,600489,中金黄金
2015-07-10,hs300,2015-07-06,600497,驰宏锌锗
2015-07-10,hs300,2015-07-06,600516,方大炭素
2015-07-10,hs300,2015-07-06,600518,康美药业
2015-07-10,hs300,2015-07-06,600519,贵州茅台
2015-07-10,hs300,2015-07-06,600535,天士力
2015-07-10,hs300,2015-07-06,600547,山东黄金
2015-07-10,hs300,2015-07-06,600549,厦门钨业
2015-07-10,hs300,2015-07-06,600570,恒生电子
2015-07-10,hs300,2015-07-06,600578,京能电力
2015-07-10,hs300,2015-07-06,600583,海油工程
2015-07-10,hs300,2015-07-06,600585,海螺水泥
2015-07-10,hs300,2015-07-06,600588,用友网络
2015-07-10,hs300,2015-07-06,600597,光明乳业
2015-07-10,hs300,2015-07-06,600600,青岛啤酒
2015-07-10,hs300,2015-07-06,600633,浙数文化
2015-07-10,hs300,2015-07-06,600637,东方明珠
2015-07-10,hs300,2015-07-06,600642,申能股份
2015-07-10,hs300,2015-07-06,600648,外高桥
2015-07-10,hs300,2015-07-06,600649,城投控股
2015-07-10,hs300,2015-07-06,600660,福耀玻璃
2015-07-10,hs300,2015-07-06,600663,陆家嘴
2015-07-10,hs300,2015-07-06,600674,川投能源
2015-07-10,hs300,2015-07-06,600688,上海石化
2015-07-10,hs300,2015-07-06,600690,青岛海尔
2015-07-10,hs300,2015-07-06,600703,三安光电
2015-07-10,hs300,2015-07-06,600705,中航资本
2015-07-10,hs300,2015-07-06,600717,天津港
2015-07-10,hs300,2015-07-06,600718,东软集团
2015-07-10,hs300,2015-07-06,600739,辽宁成大
2015-07-10,hs300,2015-07-06,600741,华域汽车
2015-07-10,hs300,2015-07-06,600783,鲁信创投
2015-07-10,hs300,2015-07-06,600795,国电电力
2015-07-10,hs300,2015-07-06,600804,鹏博士
2015-07-10,hs300,2015-07-06,600809,山西汾酒
2015-07-10,hs300,2015-07-06,600827,百联股份
2015-07-10,hs300,2015-07-06,600837,海通证券
2015-07-10,hs300,2015-07-06,600839,四川长虹
2015-07-10,hs300,2015-07-06,600863,内蒙华电
2015-07-10,hs300,2015-07-06,600867,通化东宝
2015-07-10,hs300,2015-07-06,600873,梅花生物
2015-07-10,hs300,2015-07-06,600875,东方电气
2015-07-10,hs300,2015-07-06,600886,国投电力
2015-07-10,hs300,2015-07-06,600887,伊利股份
2015-07-10,hs300,2015-07-06,600893,航发动力
2015-07-10,hs300,2015-07-06,600900,长江电力
2015-07-10,hs300,2015-07-06,600958,东方证券
2015-07-10,hs300,2015-07-06,600998,九州通
2015-07-10,hs300,2015-07-06,600999,招商证券
2015-07-10,hs300,2015-07-06,601006,大秦铁路
2015-07-10,hs300,2015-07-06,601009,南京银行
2015-07-10,hs300,2015-07-06,601018,宁波港
2015-07-10,hs300,2015-07-06,601021,春秋航空
2015-07-10,hs300,2015-07-06,601088,中国神华
2015-07-10,hs300,2015-07-06,601098,中南传媒
2015-07-10,hs300,2015-07-06,601099,太平洋
2015-07-10,hs300,2015-07-06,601106,中国一重
2015-07-10,hs300,2015-07-06,601111,中国国航
2015-07-10,hs300,2015-07-06,601117,中国化学
2015-07-10,hs300,2015-07-06,601118,海南橡胶
2015-07-10,hs300,2015-07-06,601158,重庆水务
2015-07-10,hs300,2015-07-06,601166,兴业银行
2015-07-10,hs300,2015-07-06,601168,西部矿业
2015-07-10,hs300,2015-07-06,601169,北京银行
2015-07-10,hs300,2015-07-06,601179,中国西电
2015-07-10,hs300,2015-07-06,601186,中国铁建
2015-07-10,hs300,2015-07-06,601216,君正集团
2015-07-10,hs300,2015-07-06,601225,陕西煤业
2015-07-10,hs300,2015-07-06,601231,环旭电子
2015-07-10,hs300,2015-07-06,601258,庞大集团
2015-07-10,hs300,2015-07-06,601288,农业银行
2015-07-10,hs300,2015-07-06,601318,中国平安
2015-07-10,hs300,2015-07-06,601328,交通银行
2015-07-10,hs300,2015-07-06,601333,广深铁路
2015-07-10,hs300,2015-07-06,601336,新华保险
2015-07-10,hs300,2015-07-06,601377,兴业证券
2015-07-10,hs300,2015-07-06,601390,中国中铁
2015-07-10,hs300,2015-07-06,601398,工商银行
2015-07-10,hs300,2015-07-06,601555,东吴证券
2015-07-10,hs300,2015-07-06,601600,中国铝业
2015-07-10,hs300,2015-07-06,601601,中国太保
